Attribute:PROVCODE,Attribute:MAINCODE,Attribute:BED,Attribute:NAME,Attribute:LON,Attribute:LAT,Attribute:TYPECODE,Attribute:TOTAL
86,9412,1,รพ.สต.ตำบลปังหวาน,9.925283619,98.95096719,3,
86,14091,0,รพ.สต.ตำบลปากคลอง,10.85382485,99.42957678,3,
86,9429,0,รพ.สต.ตำบลปากตะโก,10.0970566,99.14568795,3,
86,9411,0,รพ.สต.ตำบลปากทรง,9.770798869,98.69997788,3,
86,9419,0,รพ.สต.ตำบลปากแพรก,10.25837424,99.12167159,3,
86,9413,1,รพ.สต.ตำบลพระรักษ์  พระรักษ์,9.884944039,98.87768384,3,
86,9402,0,รพ.สต.ตำบลพ้อแดง,9.927098198,99.10363081,3,
86,9372,0,รพ.สต.ตำบลรับร่อ,10.61175209,99.1005811,3,
86,9357,0,รพ.สต.ตำบลวังใหม่,10.51300466,99.01074765,3,
86,9355,0,รพ.สต.ตำบลวังไผ่,10.52858693,99.13404154,3,
86,9361,0,รพ.สต.ตำบลวิสัยเหนือ,10.33711132,99.10505354,3,
86,9423,0,รพ.สต.ตำบลวิสัยใต้,10.37377683,99.05988407,3,
86,9380,0,รพ.สต.ตำบลสลุย,10.87258768,99.24956828,3,
86,9408,0,รพ.สต.ตำบลสวนแตง,9.716160893,99.12428735,3,
86,9415,0,รพ.สต.ตำบลสวี,10.25723294,99.06449743,3,
86,9383,0,รพ.สต.ตำบลสะพลี,10.60270124,99.27734322,3,
86,9374,1,รพ.สต.ตำบลหงษ์เจริญ,10.75053978,99.20218616,3,
86,9363,1,รพ.สต.ตำบลหาดทรายรี,10.36296016,99.26330006,3,
86,9354,0,รพ.สต.ตำบลหาดพันไกร,10.57057028,99.14315432,3,
86,9376,0,รพ.สต.ตำบลหินแก้ว,10.62224444,99.06137286,3,
86,9428,0,รพ.สต.ตำบลเขาค่าย,10.12152681,98.89630795,3,
86,9427,0,รพ.สต.ตำบลเขาทะลุ ,10.20501816,98.92963324,3,
86,9403,0,รพ.สต.ตำบลแหลมทราย,9.957704965,99.104051,3,
86,9417,0,รพ.สต.บ้านคลองน้อย ตำบลทุ่งระยะ,10.25753469,98.96934986,3,
86,9406,1,รพ.สต.บ้านคลองสง  ตำบลละแม,9.7404,98.971233,3,
86,14914,1,รพ.สต.บ้านควนผาสุก  ตำบลสวนแตง,9.70817933,99.05399501,3,
86,14093,0,รพ.สต.บ้านควนสามัคคี,10.35959469,98.98924848,3,
86,9381,0,รพ.สต.บ้านคอกม้า ตำบลบางสน,10.64332508,99.26969067,3,
86,9387,0,รพ.สต.บ้านชุมทรัพย์,10.7867164,99.28270603,3,
86,14094,0,รพ.สต.บ้านดอนทราย,10.31642871,99.11229014,3,
86,9353,1,รพ.สต.บ้านดอนรักษ์ ต.บางลึก,10.57115139,99.18351192,3,
86,9388,0,รพ.สต.บ้านถ้ำธง,10.90742005,99.49459613,3,
86,9392,0,รพ.สต.บ้านทรายแก้ว ตำบลเขาไชยราช,10.94722431,99.43957661,3,
86,9432,0,รพ.สต.บ้านทับช้าง,10.04346516,98.99705172,3,
86,9410,0,รพ.สต.บ้านทับใหม่ ตำบลทุ่งคาวัด,9.7922825,98.9395304,3,
86,9356,3,รพ.สต.บ้านท่าไม้ลาย,10.48956084,98.91935301,3,
86,9369,0,รพ.สต.บ้านธรรมเจริญ ตำบลสลุย,10.90756219,99.11599793,3,
86,9422,0,รพ.สต.บ้านน้ำฉา,10.30925624,99.02295113,3,
86,9386,0,รพ.สต.บ้านบางจาก,10.77165452,99.39796686,3,
86,9389,0,รพ.สต.บ้านบางแหวน,10.89467028,99.43356074,3,
86,9375,0,รพ.สต.บ้านปากด่าน,10.75528873,99.17207122,3,
86,9368,0,รพ.สต.บ้านพรุตะเคียน,10.83188309,99.26120337,3,
86,9384,0,รพ.สต.บ้านพรุใหญ่ ตำบลสะพลี,10.5998824,99.22867058,3,
86,9391,0,รพ.สต.บ้านพละ ตำบลเขาไชยราช,10.92150595,99.2849284,3,
86,24052,0,รพ.สต.บ้านพันวาล,10.619237,99.10558,3,
86,14913,0,รพ.สต.บ้านราษฎร์บำรุง บางมะพร้าว,9.901554,99.148178,3,
86,9379,0,รพ.สต.บ้านร้านตัดผม ต.สองพี่น้อง,10.91902368,99.22484801,3,
86,9367,0,รพ.สต.บ้านลานทอง,10.75482864,99.107616,3,
86,9371,1,รพ.สต.บ้านวังลุ่ม ตำบลรับร่อ,10.67075078,99.04807806,3,
86,9433,1,รพ.สต.บ้านสามแยกจำปา  ตำบลตะโก,10.07181822,98.99016166,3,
86,9362,0,รพ.สต.บ้านหลังเขายาว ตำบลวิสัยเหนือ,10.39803502,99.03313547,3,
86,9378,0,รพ.สต.บ้านห้วยทรายขาว ตำบลสองพี่น้อง,10.93700436,99.23522142,3,
86,14092,0,รพ.สต.บ้านห้วยเหมือง  ตำบลนาขา,10.0655973,98.92970014,3,
86,9430,0,รพ.สต.บ้านอ่าวมะม่วง,10.15369194,99.14832433,3,
86,9398,0,รพ.สต.บ้านเขาชก,9.841305,99.05007362,3,
86,9397,0,รพ.สต.บ้านเขาดิน ต.นาพญา,9.861979535,99.12288228,3,
86,9425,0,รพ.สต.บ้านแก่งกระทั่ง,10.22050069,99.00910329,3,
86,9405,0,รพ.สต.บ้านในกริม,9.956625518,98.97111578,3,
86,9414,0,รพ.สต.บ้านในโหมง ตำบลพระรักษ์,9.86876721,98.92962098,3,
86,9426,0,รพ.สต.บ้านไทยพัฒนา,10.14725448,98.95475864,3,
86,9365,2,รพ.สต.สหกรณ์นิคมท่าแซะ,10.67625251,99.16985873,3,
86,9404,0,รพ.สต.เฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี ,9.919525448,99.01503343,3,
86,24629,0,ศูนย์บริการสาธารณสุขเทศบาลวังไผ่,10.51203281,99.12111998,8,
86,15046,0,ศูนย์บริการสาธารณสุขเทศบาลเมืองหลังสวน,9.947292203,99.08006338,8,
86,15113,0,ศูนย์สุขภาพชุมชนเขต 1 ,10.49395155,99.18045967,8,
86,77765,0,ศูนย์สุขภาพชุมชนเมืองตากแดด,10.487645,99.176061,8,
86,22772,0,สถานพยาบาลเรือนจำจังหวัดชุมพร,10.47937544,99.20498709,8,
86,22845,0,สถานพยาบาลเรือนจำอำเภอหลังสวน,9.949569528,99.0876908,8,
86,68,0,สำนักงานสาธารณสุขจังหวัดชุมพร,10.49351754,99.18025837,1,
86,855,0,สำนักงานสาธารณสุขอำเภอทุ่งตะโก,10.10822141,99.08204705,2,
86,849,0,สำนักงานสาธารณสุขอำเภอท่าแซะ,10.6670672,99.19479759,2,
86,850,0,สำนักงานสาธารณสุขอำเภอปะทิว,10.70844267,99.31764882,2,
86,853,0,สำนักงานสาธารณสุขอำเภอพะโต๊ะ,9.78638606,98.77837121,2,
86,852,0,สำนักงานสาธารณสุขอำเภอละแม,9.7733,99.101933,2,
86,854,0,สำนักงานสาธารณสุขอำเภอสวี,10.22816803,99.10479605,2,
86,851,0,สำนักงานสาธารณสุขอำเภอหลังสวน,9.946360677,99.07978034,2,
86,848,0,สำนักงานสาธารณสุขอำเภอเมืองชุมพร,10.45414418,99.21363097,2,
86,14452,0,เทศบาลเมืองชุมพร,10.49510014,99.18051516,8,
86,11525,30,โรงพยาบาลค่ายเขตอุดมศักดิ์,10.51148603,99.1058135,62,
86,10744,509,โรงพยาบาลชุมพรเขตรอุดมศักดิ์,10.49965519,99.1861564,4,
86,11385,30,โรงพยาบาลทุ่งตะโก,10.122657,99.086766,5,
86,11376,60,โรงพยาบาลท่าแซะ,10.68177641,99.20361274,5,
86,14534,100,โรงพยาบาลธนบุรี-ชุมพร,10.50222493,99.14405555,7,
86,11377,60,โรงพยาบาลปะทิว,10.70741171,99.31758373,5,
86,11375,10,โรงพยาบาลปากน้ำชุมพร,10.43859967,99.24910076,5,
86,11380,22,โรงพยาบาลปากน้ำหลังสวน,9.96415185,99.15038824,5,
86,11382,30,โรงพยาบาลพะโต๊ะ,9.789228,98.777325,5,
86,11378,30,โรงพยาบาลมาบอำมฤต,10.86637105,99.34108203,5,
86,11381,30,โรงพยาบาลละแม,9.75706487,99.08494234,5,
86,12204,100,โรงพยาบาลวิรัชศิลป์ ,10.49623456,99.17354305,7,
86,11383,67,โรงพยาบาลสวี,10.23072125,99.10790982,5,
86,11379,120,โรงพยาบาลหลังสวน,9.9834748,99.06616688,5,
90,23559,0,คลินิกชุมชนบ้านโคกแค,7.128690132,100.2763539,8,
90,15271,0,คลินิกชุมชนโคกเมา,7.028159864,100.4357433,8,
90,15109,0,คลินิกเวชปฏิบัติครอบครัว ศุนย์ 1,6.825246246,100.9668031,8,
90,15107,0,คลินิกเวชปฏิบัติครอบครัว ศูนย์ 2,6.860711005,100.9717788,8,
90,15108,0,คลินิกเวชปฏิบัติครอบครัว ศูนย์ 3,6.807143424,100.9564271,8,
90,21294,0,คลินิคเวชปฏิบัติครอบครัวตำบลระโนด,7.769975802,100.3019129,8,
90,21293,0,คลินิคใกล้ใจโรงพยาบาลระโนด,7.78360663,100.3331469,8,
90,9445,0,รพ.สต.กระดังงา,7.499303368,100.4334789,3,
90,9528,0,รพ.สต.กระแสสินธุ์,7.587034938,100.3173982,3,
90,9465,0,รพ.สต.ขุนตัดหวาย,6.791630864,100.704724,3,
90,9531,0,รพ.สต.คลองยางแดง,7.096493862,100.2432468,3,
90,11849,0,รพ.สต.คลองรำ,6.75826777,100.3702784,3,
90,9449,0,รพ.สต.คลองรี,7.555914817,100.3993371,3,
90,9576,0,รพ.สต.คลองหรัง,6.912827467,100.5799598,3,
90,9600,0,รพ.สต.คลองหอยโข่ง,6.895170933,100.3804018,3,
90,9562,0,รพ.สต.คลองอู่ตะเภา,7.0410552,100.4494143,3,
90,9472,0,รพ.สต.คลองเปียะ,6.9714871,100.6684488,3,
90,9464,0,รพ.สต.คลองแงะ,6.793001301,100.6025704,3,
90,9544,0,รพ.สต.คลองแงะ,6.787239287,100.4509574,3,
90,9514,0,รพ.สต.คลองแดน,7.911512635,100.3108338,3,
90,9561,0,รพ.สต.คลองแห,7.044817485,100.4763646,3,
90,9534,0,รพ.สต.ควนขัน,7.18998,100.24577,3,
90,9460,0,รพ.สต.ควนขี้แรด,6.901749379,100.6417961,3,
90,9537,0,รพ.สต.ควนรู,7.148597,100.291314,3,
90,9558,0,รพ.สต.ควนลัง,6.98935665,100.396446,3,
90,9439,0,รพ.สต.ควนหิน,7.097891254,100.5699285,3,
90,9542,0,รพ.สต.ควนเสม็ด,6.69505357,100.525323,3,
90,9578,2,รพ.สต.ควนโส,7.233972068,100.3713916,3,
90,9560,0,รพ.สต.คอหงส์,7.042007616,100.498324,3,
90,9469,3,รพ.สต.คู,6.863486924,100.7153193,3,
90,9450,0,รพ.สต.คูขุด,7.434317483,100.4146042,3,
90,9471,0,รพ.สต.คูนายสังข์,6.831287012,100.6216511,3,
90,9509,0,รพ.สต.คูหา,6.60067835,100.8444302,3,
90,9533,0,รพ.สต.คูหาใต้,7.19318508,100.27158,3,
90,9559,0,รพ.สต.คูเต่า,7.105840586,100.4732361,3,
90,9467,0,รพ.สต.จะโหนง,6.99111375,100.6765652,3,
90,9563,0,รพ.สต.ฉลุง,6.996532914,100.3096087,3,
90,9593,0,รพ.สต.ชะแล้,7.303040408,100.4565836,3,
90,9588,0,รพ.สต.ชิงโค,7.254775209,100.5316271,3,
90,9448,0,รพ.สต.ชุมพล,7.604459356,100.407379,3,
90,9437,0,รพ.สต.ชุมพอ,7.100718561,100.6310863,3,
90,9473,0,รพ.สต.ช่องเขา,6.931740672,100.6345792,3,
90,9447,0,รพ.สต.ดีหลวง,7.575494374,100.4101758,3,
90,9474,0,รพ.สต.ตลิ่งชัน,6.979282421,100.7659069,3,
90,9513,0,รพ.สต.ตาฆอ,6.537475239,101.0012614,3,
90,9492,0,รพ.สต.ตาแปด,6.784495434,101.0226849,3,
90,9491,0,รพ.สต.ตูหยง,6.833463396,101.0043113,3,
90,9511,0,รพ.สต.ถ้ำตลอด,6.522251394,100.8222459,3,
90,9442,0,รพ.สต.ทรายขาว,7.047370567,100.630537,3,
90,9485,0,รพ.สต.ทับช้าง,6.604096803,100.6887188,3,
90,9508,0,รพ.สต.ทัพหลวง,6.637644996,100.7888203,3,
90,9575,0,รพ.สต.ทุ่งขมิ้น,6.923343634,100.5387221,3,
90,9482,1,รพ.สต.ทุ่งข่า,6.657420692,100.6961352,3,
90,9567,0,รพ.สต.ทุ่งตำเสา,6.96110371,100.3636265,3,
90,9573,0,รพ.สต.ทุ่งปรือ,6.813410676,100.5582632,3,
90,9535,0,รพ.สต.ทุ่งมะขาม,7.164278,100.243088,3,
90,9602,0,รพ.สต.ทุ่งลาน,6.879703985,100.4396178,3,
90,9601,0,รพ.สต.ทุ่งเลียบ,6.883595918,100.351701,3,
90,11915,0,รพ.สต.ทุ่งโดน,6.773787817,100.9995418,3,
90,9435,0,รพ.สต.ทุ่งใหญ่,7.163756157,100.6326584,3,
90,9564,0,รพ.สต.ทุ่งใหญ่,7.035677382,100.5456604,3,
90,9551,0,รพ.สต.ท่าข่อย,6.695554445,100.3543694,3,
90,9568,0,รพ.สต.ท่าข้าม,7.041364495,100.5730142,3,
90,9570,0,รพ.สต.ท่าจีน,7.096516911,100.5374709,3,
90,9516,0,รพ.สต.ท่าบอน,7.84079945,100.3224117,3,
90,9481,1,รพ.สต.ท่าประดู่,6.680939487,100.6935029,3,
90,9532,0,รพ.สต.ท่ามะปราง,7.140134548,100.1546294,3,
90,9496,0,รพ.สต.ท่าม่วง,6.736814461,100.9810678,3,
90,9466,0,รพ.สต.ท่าหมอไทร,6.809308882,100.7350276,3,
90,9451,0,รพ.สต.ท่าหิน,7.391709357,100.4221773,3,
90,9500,0,รพ.สต.ท่าแมงลัก,6.90735879,100.8130577,3,
90,9557,1,รพ.สต.ท่าโต้,6.751087946,100.5354483,3,
90,9444,0,รพ.สต.ท่าไทร,7.152564919,100.5425466,3,
90,9495,0,รพ.สต.ท่าไทร,6.664865962,100.8869712,3,
90,9506,0,รพ.สต.นากัน,6.628137555,101.0296889,3,
90,14274,0,รพ.สต.นางเหล้า,7.620085229,100.4019737,3,
90,9461,2,รพ.สต.นาทับ,7.034483182,100.6947522,3,
90,9488,0,รพ.สต.นาปรัง,6.622377474,100.6300014,3,
90,9440,0,รพ.สต.นาป๋อง,7.082185051,100.6041371,3,
90,9538,3,รพ.สต.นาสีทอง,7.103256,100.207994,3,
90,9477,0,รพ.สต.นาหมอศรี,6.770534457,100.6711992,3,
90,9574,0,รพ.สต.นาหม่อม,6.962578849,100.5502525,3,
90,9459,0,รพ.สต.นาหว้า,6.902589877,100.6757207,3,
90,9462,0,รพ.สต.นาเสมียน,7.03615447,100.7112971,3,
90,9530,0,รพ.สต.นิคม,7.048523002,100.2576027,3,
90,9463,0,รพ.สต.น้ำขาว,6.790073956,100.6503429,3,
90,9569,0,รพ.สต.น้ำน้อย,7.065813505,100.5246966,3,
90,9510,0,รพ.สต.น้ำเชี่ยว,6.480634266,100.8293278,3,
90,9583,0,รพ.สต.บางกล่ำ,7.124206851,100.432971,3,
90,9598,0,รพ.สต.บางเขียด,7.330568376,100.4365652,3,
90,9581,0,รพ.สต.บางเหรียง,7.13857989,100.4197383,3,
90,9512,0,รพ.สต.บาโหย,6.414819545,100.8990843,3,
90,9455,0,รพ.สต.บ่อดาน,7.430585205,100.4530049,3,
90,9519,0,รพ.สต.บ่อตรุ,7.649164675,100.397355,3,
90,9594,0,รพ.สต.บ่อทราย,7.267995656,100.4147209,3,
90,9438,0,รพ.สต.บ่ออิฐ,7.11101312,100.6603977,3,
90,9579,0,รพ.สต.บ้านกลาง,7.257867461,100.4175691,3,
90,9524,0,รพ.สต.บ้านขาว,7.831773196,100.234443,3,
90,9468,5,รพ.สต.บ้านตรับ,6.999708442,100.6589151,3,
90,9484,0,รพ.สต.บ้านทุ่ง,6.614891845,100.7050323,3,
90,9483,0,รพ.สต.บ้านป็อง,6.590347042,100.7429251,3,
90,9571,0,รพ.สต.บ้านพรุ,6.900726038,100.4615618,3,
90,9590,0,รพ.สต.บ้านพร้าว,7.246449904,100.5063522,3,
90,9546,0,รพ.สต.บ้านม่วง,6.623762493,100.4762669,3,
90,9584,0,รพ.สต.บ้านหัวควน ท่าช้าง,7.054248289,100.4064041,3,
90,9587,0,รพ.สต.บ้านหาร,7.065177575,100.4519702,3,
90,9490,2,รพ.สต.บ้านเก่า,6.706513755,100.6176168,3,
90,9504,0,รพ.สต.บ้านเก่า,6.604561629,101.0136536,3,
90,9487,0,รพ.สต.บ้านใหม่,6.510530626,100.6985205,3,
90,9517,0,รพ.สต.บ้านใหม่,7.795431511,100.2905571,3,
90,9526,0,รพ.สต.บ้านไร่,7.569998908,100.2865415,3,
90,9553,0,รพ.สต.บ้านไร่,6.693809975,100.3308461,3,
90,9540,0,รพ.สต.ปริก,6.707495932,100.4418374,3,
90,9480,0,รพ.สต.ปลักหนู,6.6920362,100.6743765,3,
90,9577,0,รพ.สต.ปากบางภูมี,7.187448808,100.402681,3,
90,9520,0,รพ.สต.ปากแตระ,7.7697687,100.3706316,3,
90,9595,0,รพ.สต.ป่าขาด,7.254739546,100.4544354,3,
90,9456,1,รพ.สต.ป่าชิง,6.95032142,100.6941592,3,
90,9585,0,รพ.สต.ป่ายาง,7.041129332,100.3719489,3,
90,9518,3,รพ.สต.ผักกูด,7.819781404,100.3123956,3,
90,9452,0,รพ.สต.พรวน,7.362814173,100.4286342,3,
90,9497,0,รพ.สต.พรุชิง,6.70671364,101.0480976,3,
90,9454,0,รพ.สต.พังช้างตาย,7.402892908,100.4676258,3,
90,9521,0,รพ.สต.พังยาง,7.728036764,100.3586201,3,
90,9543,0,รพ.สต.พังลา,6.741408987,100.4476726,3,
90,9545,0,รพ.สต.ม่วงก็อง,6.819179996,100.4479048,3,
90,9599,0,รพ.สต.ม่วงงาม,7.345105608,100.4932045,3,
90,9522,0,รพ.สต.ระวะ,7.68279513,100.3804064,3,
90,9591,0,รพ.สต.รำแดง,7.319023733,100.471933,3,
90,9478,0,รพ.สต.ลำชิง,6.747984525,100.6548402,3,
90,9479,5,รพ.สต.ลำพด,6.737252056,100.6195275,3,
90,10625,0,รพ.สต.ลำลอง,6.7085832,100.8021282,3,
90,9494,0,รพ.สต.ลำไพล,6.738293245,100.941526,3,
90,9476,2,รพ.สต.วังบวบ,6.759516907,100.7191017,3,
90,9556,0,รพ.สต.วังปริง,6.801866162,100.491279,3,
90,9507,0,รพ.สต.วังโอ๊ะ,6.525327373,100.9567922,3,
90,9475,0,รพ.สต.วังใหญ่,6.706070269,100.7469506,3,
90,9498,0,รพ.สต.วังใหญ่,6.779273307,100.8661391,3,
90,9486,0,รพ.สต.วังไทร,6.579731629,100.674169,3,
90,9592,0,รพ.สต.วัดขนุน,7.287743902,100.5077124,3,
90,9453,0,รพ.สต.วัดจันทร์,7.37318171,100.4747019,3,
90,9523,2,รพ.สต.วัดสน,7.662207176,100.3826132,3,
90,9555,1,รพ.สต.ศรีประชาอุทิศ,6.618389161,100.3595663,3,
90,9554,0,รพ.สต.ศรีประชาเขต,6.551114254,100.4149875,3,
90,9589,0,รพ.สต.สถิตย์,7.217022306,100.54491,3,
90,9446,0,รพ.สต.สนามชัย,7.553244524,100.4141725,3,
90,9436,0,รพ.สต.สวนตูล,7.152568863,100.6204058,3,
90,9443,0,รพ.สต.สวนเรียน,7.158494968,100.5538836,3,
90,9596,0,รพ.สต.สว่างอารมณ์,7.256553622,100.4779505,3,
90,9458,0,รพ.สต.สะกอม,6.939138657,100.8038955,3,
90,9499,0,รพ.สต.สะกอม,6.946175143,100.8363062,3,
90,9457,3,รพ.สต.สะพานไม้แก่น,6.827753814,100.7847493,3,
90,9515,0,รพ.สต.สามอ่าง,7.82833465,100.2604741,3,
90,10630,0,รพ.สต.สำนักเอาะ,6.469798872,100.7638239,3,
90,9529,0,รพ.สต.หนองกวางข้อง,7.109814,100.329262,3,
90,9548,0,รพ.สต.หัวควน,6.545044841,100.4905021,3,
90,9541,0,รพ.สต.หัวถนน,6.669223495,100.4329699,3,
90,9580,0,รพ.สต.หัวปาบ,7.249922381,100.3418078,3,
90,9597,0,รพ.สต.หัวเขา,7.19410568,100.566934,3,
90,10632,0,รพ.สต.หาดทราย,6.57008242,101.0773648,3,
90,9566,2,รพ.สต.หินผุด,6.964233099,100.3243531,3,
90,9565,0,รพ.สต.หูแร่,6.977747267,100.342493,3,
90,9547,0,รพ.สต.ห้วยคู,6.597494489,100.4906582,3,
90,9505,0,รพ.สต.ห้วยบอน,6.649264613,101.0452185,3,
90,9441,0,รพ.สต.อ่างทอง,7.078905781,100.6369837,3,
90,10628,0,รพ.สต.เกาะจง,6.55136779,100.643468,3,
90,9493,0,รพ.สต.เกาะสะบ้า,6.861079468,100.8823051,3,
90,9582,0,รพ.สต.เกาะใหญ่,7.135479823,100.3958496,3,
90,9539,2,รพ.สต.เขาพระ,7.05959711,100.1725348,3,
90,9552,0,รพ.สต.เขารูปช้าง,6.722788692,100.3164508,3,
90,9572,2,รพ.สต.เฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี,6.854102717,100.4753443,3,
90,9503,0,รพ.สต.เปียน,6.632186585,101.0032865,3,
90,9502,0,รพ.สต.เมาะลาแต,6.56157616,100.9512379,3,
90,9470,0,รพ.สต.แค,6.828571012,100.6780763,3,
90,9525,0,รพ.สต.แดนสงวน,7.89675282,100.2790786,3,
90,9586,0,รพ.สต.แม่ทอม,7.079066164,100.472626,3,
90,12007,0,รพ.สต.แหลมหาด,7.529034275,100.2887493,3,
90,9501,0,รพ.สต.โคกตก,6.574407218,100.9061923,3,
90,9603,0,รพ.สต.โคกม่วง,6.912003144,100.4104587,3,
90,9550,0,รพ.สต.โคกเนียน,6.803878704,100.3893768,3,
90,9527,0,รพ.สต.โรง,7.671113338,100.3255784,3,
90,9536,0,รพ.สต.โหละยาว,7.185259,100.313287,3,
90,13709,0,วิทยาลัยพยาบาลบรมราชชนนี สงขลา,7.196074801,100.5937595,9,
90,23988,0,ศูนย์บริการสาธารณสุข 1,7.013348,100.479273,8,
90,23989,0,ศูนย์บริการสาธารณสุข 2,7.007694,100.463963,8,
90,23994,0,ศูนย์บริการสาธารณสุข คลองเตย,7.029614,100.477602,8,
90,23997,0,ศูนย์บริการสาธารณสุข ตลาดพ่อพรหม,6.999492,100.454296,8,
90,23995,0,ศูนย์บริการสาธารณสุข อู่ ท.ส.,7.021377,100.484916,8,
90,23996,0,ศูนย์บริการสาธารณสุขรัตนอุทิศ,7.01334,100.461471,8,
90,23990,0,ศูนย์บริการสาธารณสุขสนามกีฬาจิระนคร,7.020265,100.471162,8,
90,15111,0,ศูนย์บริการสาธารณสุขสระเกษ,7.202929084,100.5963277,8,
90,23992,0,ศูนย์บริการสาธารณสุขเคลื่อนที่,6.993893,100.46701,8,
90,15112,0,ศูนย์บริการสาธารณสุขเตาหลวง,7.184821341,100.5950874,8,
90,23430,2,ศูนย์บริการสาธารณสุขเทศบาลตำบลกำแพงเพชร,7.13636559,100.2582479,8,
90,23998,0,ศูนย์บริการสาธารณสุขแฟลตการเคหะแห่งชาติ,7.000868,100.466119,8,
90,24002,0,ศูนย์บริการสาธารณสุขโรงพยาบาลเทศ 4,6.998532378,100.4854957,8,
90,23999,0,ศูนย์บริการสาธารณสุขโรงเรียนเทศบาล 1,7.015675,100.469515,8,
90,24001,0,ศูนย์บริการสาธารณสุขโรงเรียนเทศบาล 3,7.019807,100.493547,8,
90,24003,0,ศูนย์บริการสาธารณสุขโรงเรียนเทศบาล 5,7.000271,100.454183,8,
90,24000,0,ศูนย์บริการสาธารสุขโรงเรียนเทศบาล 2,7.001763,100.459623,8,
90,14194,210,ศูนย์บำบัดรักษายาเสพติดสงขลา,7.109733446,100.6617148,6,
90,14619,0,ศูนย์วิทยาศาสตร์การแพทย์ สงขลา,7.141240111,100.5650151,8,
90,23570,0,ศูนย์สุขภสพชุมชนเขารูปช้างสาขา1 (เคหะชุมชนสงขลา),7.180454039,100.5976254,8,
90,14657,0,ศูนย์สุขภาพจิตที่ 12,7.178248826,100.6128099,8,
90,21753,0,ศูนย์สุขภาพจิตที่ 15,7.178248762,100.612828,8,
90,21295,0,ศูนย์สุขภาพชุชนคลินิคเวชปฏิบัติครอบครัวโรงพยาบาลหาดใหญ่,7.017410053,100.4699784,8,
90,19544,0,ศูนย์สุขภาพชุชนโรงพยาบาลสะเดา,6.63665933,100.4232615,8,
90,15213,0,ศูนย์สุขภาพชุมชน128,7.143036468,100.5659356,8,
90,23737,0,ศูนย์สุขภาพชุมชนกุโบร์รวมใจ,7.175883195,100.6040738,8,
90,23571,0,ศูนย์สุขภาพชุมชนเขารูปช้างสาขา 2(เขาแก้ว),7.146935793,100.5995999,8,
90,15087,0,ศูนย์สุขภาพชุมชนเทศบาลปาด้งเบซาร์,6.668943558,100.3294583,8,
90,15110,0,ศูนย์สุขภาพชุมชนเมืองสงขลา,7.197822908,100.5929235,8,
90,99768,0,ศูนย์สุขภาพชุมชนโรงพยาบาลคลองหอยโข่ง,6.884334,100.3724,8,
90,22851,0,สถานพยาบาลทัณฑสถานบำบัดพิเศษสงขลา,7.119169482,100.6603184,8,
90,22862,0,สถานพยาบาลทัณฑสถานหญิงสงขลา,7.153231719,100.6196206,8,
90,12218,30,สถานพยาบาลพัทยเวช,6.632339697,100.41586,7,
90,22763,0,สถานพยาบาลเรือนจำกลางสงขลา,7.154880977,100.6186124,8,
90,22809,2,สถานพยาบาลเรือนจำจังหวัดสงขลา,7.154074655,100.6190532,8,
90,14906,0,สำนักงานป้องกันควบคุมโรคที่12,7.15239776,100.6202061,8,
90,69,0,สำนักงานสาธารณสุขจังหวัดสงขลา,7.207853,100.593949,1,
90,863,0,สำนักงานสาธารณสุขอำเภอกระแสสินธุ์,7.60813006,100.3273238,2,
90,871,0,สำนักงานสาธารณสุขอำเภอคลองหอยโข่ง,6.898759449,100.3872354,2,
90,868,0,สำนักงานสาธารณสุขอำเภอควนเนียง,7.184043562,100.3653738,2,
90,858,0,สำนักงานสาธารณสุขอำเภอจะนะ,6.915594105,100.7383351,2,
90,859,0,สำนักงานสาธารณสุขอำเภอนาทวี,6.740791,100.693167,2,
90,867,0,สำนักงานสาธารณสุขอำเภอนาหม่อม,6.95846465,100.5556869,2,
90,869,0,สำนักงานสาธารณสุขอำเภอบางกล่ำ,7.094876949,100.4368453,2,
90,862,0,สำนักงานสาธารณสุขอำเภอระโนด,7.76859093,100.3243804,2,
90,864,0,สำนักงานสาธารณสุขอำเภอรัตภูมิ,7.134580478,100.2555092,2,
90,857,0,สำนักงานสาธารณสุขอำเภอสทิงพระ,7.474861981,100.4384548,2,
90,861,0,สำนักงานสาธารณสุขอำเภอสะบ้าย้อย,6.618076645,100.9503648,2,
90,865,0,สำนักงานสาธารณสุขอำเภอสะเดา,6.637418889,100.4232908,2,
90,870,0,สำนักงานสาธารณสุขอำเภอสิงหนคร,7.23223609,100.5596581,2,
90,866,0,สำนักงานสาธารณสุขอำเภอหาดใหญ่,7.00187717,100.4573858,2,
90,860,0,สำนักงานสาธารณสุขอำเภอเทพา,6.824968789,100.9661145,2,
90,856,0,สำนักงานสาธารณสุขอำเภอเมืองสงขลา,7.19725506,100.5929017,2,
90,12201,0,สำนักงานสาธารณสุขและสิ่งแวดล้อม เทศบาลนครสงขลา,7.206662469,100.5966577,8,
90,14310,0,เทศบาลนครสงขลา,7.2066625,100.5966486,8,
90,14311,0,เทศบาลนครหาดใหญ่,7.016625777,100.4720758,8,
90,14312,0,เทศบาลเมืองบ้านพรุ,6.941425623,100.4685467,8,
90,14313,0,เทศบาลเมืองสะเดา,6.639043484,100.4244079,8,
